category,subject,wb_rate,seller_to_wb_rate,seller_direct_rate
Бытовая техника,Насадки для электрических зубных щеток,25.5,29.0,3.0
Бытовая техника,Ножевые блоки,25.5,29.0,3.0
Бытовая техника,Ножки для конвекторов,25.5,29.0,3.0
Бытовая техника,Обогреватели,25.5,29.0,3.0
Бытовая техника,Оборудование для розлива,25.0,28.5,3.0
Бытовая техника,Оборудование для тату,20.5,24.0,3.0
Бытовая техника,Оверлоки,25.5,29.0,3.0
Бытовая техника,Озонаторы,25.5,29.0,3.0
Бытовая техника,Осушители воздуха,25.5,29.0,3.0
Бытовая техника,Отбеливатели зубов,25.5,29.0,3.0
Бытовая техника,Отпариватели,25.5,29.0,3.0
Бытовая техника,Очистители воздуха,25.5,29.0,3.0
Бытовая техника,Пакеты для вакууматора,25.5,29.0,3.0
Бытовая техника,Паровые швабры,25.5,29.0,3.0
Бытовая техника,Парогенераторы,25.5,29.0,3.0
Бытовая техника,Пароочистители,25.5,29.0,3.0
Бытовая техника,Педали для швейных машин,25.5,29.0,3.0
Бытовая техника,Подогреватели и сушки посуды,25.5,29.0,3.0
Бытовая техника,Подогреватели пищи электрические,25.5,29.0,3.0
Бытовая техника,Подставки для бытовой техники,25.5,29.0,3.0
Бытовая техника,Полки в холодильник,25.5,29.0,3.0
Бытовая техника,Помпы для воды,25.5,29.0,3.0
Бытовая техника,Приборы для завивки ресниц,25.5,29.0,3.0
Бытовая техника,Принтеры для ногтей,25.5,29.0,3.0
Бытовая техника,Приточные установки,25.5,29.0,3.0
Бытовая техника,Простыни электрические,25.5,29.0,3.0
Бытовая техника,Пуговичные машины,20.5,24.0,3.0
Бытовая техника,Пылесосы,25.5,29.0,3.0
Бытовая техника,Пылесосы маникюрные,25.5,29.0,3.0
Бытовая техника,Распошивальные машины,25.5,29.0,3.0
Бытовая техника,Расчески лазерные,25.5,29.0,3.0
Бытовая техника,Ремни для швейных машин,20.5,24.0,3.0
Бытовая техника,Роботы-пылесосы,25.5,29.0,3.0
Бытовая техника,Роботы-стеклоочистители,25.5,29.0,3.0
Бытовая техника,Сауны и увлажнители для лица,25.5,29.0,3.0
Бытовая техника,Сауны инфракрасные,25.5,29.0,3.0
Бытовая техника,Сервомоторы для швейных машин,25.5,29.0,3.0
Бытовая техника,Сетки для бритв,25.5,29.0,3.0
Бытовая техника,Сменные ручки для ирригаторов,25.5,29.0,3.0
Бытовая техника,Стеклоочистители электрические,25.5,29.0,3.0
Бытовая техника,Стерилизаторы зубных щеток,25.5,29.0,3.0
Бытовая техника,Стерилизаторы косметологические,25.5,29.0,3.0
Бытовая техника,Стиральные машины ультразвуковые,25.5,29.0,3.0
Бытовая техника,Сушилки для одежды электрические,25.5,29.0,3.0
Бытовая техника,Сушилки для рук,25.5,29.0,3.0
Бытовая техника,Сушки для обуви,25.5,29.0,3.0
Бытовая техника,Сыроварни,25.5,29.0,3.0
Бытовая техника,Тепловентиляторы,25.5,29.0,3.0
Бытовая техника,Тепловые завесы,25.5,29.0,3.0
Бытовая техника,Термометры кухонные,25.5,29.0,3.0
Бытовая техника,Термопрессы для сублимации,25.5,29.0,3.0
Бытовая техника,Термостаты комнатные,25.5,29.0,3.0
Бытовая техника,Термошапки для волос,25.5,29.0,3.0
Бытовая техника,Триммеры,25.5,29.0,3.0
Бытовая техника,Увлажнители,25.5,29.0,3.0
Бытовая техника,Устройства AirFloss,25.5,29.0,3.0
Бытовая техника,Утюги,25.5,29.0,3.0
Бытовая техника,Фены,25.5,29.0,3.0
Бытовая техника,Фильтры для тепловентиляторов,25.5,29.0,3.0
Бытовая техника,Фотоэпиляторы,25.5,29.0,3.0
Бытовая техника,Фрезы для маникюра и педикюра,25.5,29.0,3.0
Бытовая техника,Швейные машины,25.5,29.0,3.0
Бытовая техника,Щипцы для укладки,25.5,29.0,3.0
Бытовая техника,Электрические грелки,25.5,29.0,3.0
Бытовая техника,Электрические зубные щетки,25.5,29.0,3.0
Бытовая техника,Электрические одеяла,25.5,29.0,3.0
Бытовая техника,Электробигуди,25.5,29.0,3.0
Бытовая техника,Электрощетки,25.5,29.0,3.0
Бытовая техника,Эпиляторы,25.5,29.0,3.0
Бытовая химия,Антиплесень,29.5,33.0,3.0
Бытовая химия,Бытовая химия,29.5,33.0,3.0
Бытовая химия,Вода для утюгов,29.5,33.0,3.0
Бытовая химия,Восстановители кожи,29.5,33.0,3.0
Бытовая химия,Гели для посудомоечных машин,29.5,33.0,3.0
Бытовая химия,Гели для стирки,29.5,33.0,3.0
Бытовая химия,Гели для уборки,29.5,33.0,3.0
Бытовая химия,Гигиенические освежители для унитаза,29.5,33.0,3.0
